time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732367910,2.0032982733076516,0.9747516141917392,0.1772375767994217,2.6429867758626937,0.19110001887861397,3.0369175838978384,0.12013097229428221,1.8692192206414733,1.2820812561576402,0.5165093463454322,0.08589023555869724,87752704,54505472,10366976,40198144,44023808,15749120,28483584,9994240,43655168,4546560,7233536,0,3,4,9,4,3,15,3,4,4,4,2,6.8,12.6,0.6,33.8,0.533,6.067,6.133,0.533,70.133,9.067,3.467,0,0,0,0.003855721393034826,0.003397959183673469,0.039705882352941174,0.0029487929773226043,0.003,0.03534367304993546,0.004333333333333333,0.00037074260189838077,0.00735202492211838,0.0011739130434782602,0.008331395348837211,0.0070129870129870125,0.06666666666666665,0.004617849305047549,0.0046,0.04841644509360937,0.00875,0.0037717919075144508,0.0095202492211838,0.004234782608695653
1732367911,2.0032982733076516,0.9747516141917392,0.1813714942505441,2.6429867758626937,0.19110001887861397,3.1000551636046545,0.12013097229428221,1.8692192206414733,1.2820812561576402,0.5168678571428588,0.08771991608569442,87752704,54505472,10366976,40198144,44023808,15749120,28483584,9994240,43655168,4546560,7233536,0,3,4,9,4,3,15,3,4,4,4,2,6.8,12.6,0.6,33.8,0.533,6.067,6.133,0.533,70.133,9.067,3.467,0,0,0,0.003855721393034826,0.003397959183673469,0.039705882352941174,0.0029487929773226043,0.003,0.03534367304993546,0.004333333333333333,0.00037074260189838077,0.00735202492211838,0.0011739130434782602,0.008331395348837211,0.0070129870129870125,0.06666666666666665,0.004617849305047549,0.0046,0.04841644509360937,0.00875,0.0037717919075144508,0.0095202492211838,0.004234782608695653
1732367912,2.0032982733076516,0.9747516141917392,0.1855054117016665,2.6429867758626937,0.19110001887861397,3.788254782408946,0.14611563173296613,1.8692192206414733,1.2820812561576402,0.5168678571428588,0.09360367734870689,87752704,54505472,10366976,40198144,44023808,15749120,28483584,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.8,12.6,0.6,33.8,0.533,6.067,6.133,0.533,70.133,9.067,3.467,0,0,0,0.003855721393034826,0.003397959183673469,0.039705882352941174,0.0029487929773226043,0.003,0.03534367304993546,0.004333333333333333,0.00037074260189838077,0.00735202492211838,0.0011739130434782602,0.008331395348837211,0.0070129870129870125,0.06666666666666665,0.004617849305047549,0.0046,0.04841644509360937,0.00875,0.0037717919075144508,0.0095202492211838,0.004234782608695653
1732367913,2.0032982733076516,0.9747516141917392,0.1896393291527889,2.6429867758626937,0.19714716254762435,3.788254782408946,0.12156658581235727,1.8692192206414733,1.2820812561576402,0.5168678571428588,0.0955505362350345,87752704,54505472,10366976,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.8,12.6,0.6,33.8,0.533,6.067,6.133,0.533,70.133,9.067,3.467,0,0,0,0.003855721393034826,0.003397959183673469,0.039705882352941174,0.0029487929773226043,0.003,0.03534367304993546,0.004333333333333333,0.00037074260189838077,0.00735202492211838,0.0011739130434782602,0.008331395348837211,0.0070129870129870125,0.06666666666666665,0.004617849305047549,0.0046,0.04841644509360937,0.00875,0.0037717919075144508,0.0095202492211838,0.004234782608695653
1732367914,2.0032982733076516,0.8269846847670171,0.1937732466039113,2.6429867758626937,0.19714716254762435,3.788254782408946,0.12156658581235727,1.8841534487826095,1.2820812561576402,0.5168678571428588,0.0974973951213621,87752704,54505472,10366976,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.667,11.733,0.533,32.467,0.533,6.067,5.2,0.533,65.2,8.4,3.133,0,0,0,0.0035664715633133576,0.0033718853585556533,0.03881577946923731,0.0029474572093490152,0.003,0.03546122551318693,0.004333333333333333,0.0003689748009984272,0.007355212112559414,0.0011742647681693024,0.007734686320084833,0.0068358099355339584,0.049868403044627155,0.004618320508329867,0.0046,0.048482620177844736,0.00875,0.003759485881373133,0.00951982587521633,0.004234852953633861
1732367915,1.85036981168369,0.8107388245304881,0.1979071640550337,2.6429867758626937,0.19714716254762435,3.788254782408946,0.12156658581235727,1.8841534487826095,1.2820812561576402,0.5165903023524447,0.09944425400768972,87932928,54505472,10366976,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.667,11.733,0.533,32.467,0.533,6.067,5.2,0.533,65.2,8.4,3.133,0,0,0,0.0035664715633133576,0.0033718853585556533,0.03881577946923731,0.0029474572093490152,0.003,0.03546122551318693,0.004333333333333333,0.0003689748009984272,0.007355212112559414,0.0011742647681693024,0.007734686320084833,0.0068358099355339584,0.049868403044627155,0.004618320508329867,0.0046,0.048482620177844736,0.00875,0.003759485881373133,0.00951982587521633,0.004234852953633861
1732367916,1.85036981168369,1.040541694893033,0.20204108150615607,2.6429867758626937,0.19714716254762435,3.788254782408946,0.12156658581235727,1.8841534487826095,1.2820812561576402,0.5165903023524446,0.11681153317965615,87932928,54550528,10366976,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.667,11.733,0.533,31.067,0.533,6.067,5.2,0.533,59.467,7.733,3.133,0,0,0,0.0035664715633133576,0.0033718853585556533,0.03881577946923731,0.002968067880257517,0.003,0.03546122551318693,0.004333333333333333,0.0003641367318228899,0.007279676098613364,0.0011742647681693024,0.007734686320084833,0.0068358099355339584,0.049868403044627155,0.004620382161944881,0.0046,0.048482620177844736,0.00875,0.0037238578641346273,0.009492414252655403,0.004234852953633861
1732367917,1.85036981168369,1.040541694893033,0.17126820000000098,2.630109923620117,0.19714716254762432,3.788254782408946,0.12156658581235727,1.8841534487826095,1.2820812561576402,0.5165903023524446,0.11681153317965615,87932928,54550528,10366976,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.667,11.733,0.533,31.067,0.533,6.067,5.2,0.533,59.467,7.733,3.133,0,0,0,0.0035664715633133576,0.0033718853585556533,0.03881577946923731,0.002968067880257517,0.003,0.03546122551318693,0.004333333333333333,0.0003641367318228899,0.007279676098613364,0.0011742647681693024,0.007734686320084833,0.0068358099355339584,0.049868403044627155,0.004620382161944881,0.0046,0.048482620177844736,0.00875,0.0037238578641346273,0.009492414252655403,0.004234852953633861
1732367918,1.85036981168369,1.040541694893033,0.19237819387831487,2.6301099236201173,0.19714716254762432,3.788254782408946,0.12156658581235727,1.8841534487826095,1.2820812561576402,0.5165903023524446,0.11681153317965615,87932928,54550528,10371072,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.667,11.733,0.533,31.067,0.533,6.067,5.2,0.533,59.467,7.733,3.133,0,0,0,0.0035664715633133576,0.0033718853585556533,0.03881577946923731,0.002968067880257517,0.003,0.03546122551318693,0.004333333333333333,0.0003641367318228899,0.007279676098613364,0.0011742647681693024,0.007734686320084833,0.0068358099355339584,0.049868403044627155,0.004620382161944881,0.0046,0.048482620177844736,0.00875,0.0037238578641346273,0.009492414252655403,0.004234852953633861
1732367919,1.85036981168369,1.040541694893033,0.2256694530851027,2.6301099236201173,0.19714716254762432,3.788254782408946,0.12156658581235727,1.8841534487826095,1.3296969501278815,0.5165903023524446,0.11681153317965615,87932928,54550528,10371072,40198144,44023808,15749120,28717056,9994240,43655168,4546560,7327744,0,3,4,9,4,3,15,3,4,4,4,2,6.667,11.733,0.533,31.067,0.533,6.067,5.2,0.533,59.467,7.733,3.133,0,0,0,0.0035664715633133576,0.0033718853585556533,0.03881577946923731,0.002968067880257517,0.003,0.03546122551318693,0.004333333333333333,0.0003641367318228899,0.007279676098613364,0.0011742647681693024,0.007734686320084833,0.0068358099355339584,0.049868403044627155,0.004620382161944881,0.0046,0.048482620177844736,0.00875,0.0037238578641346273,0.009492414252655403,0.004234852953633861
