time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732374085,0.25480588389611497,1.1433689325998526,0.2265155850754941,2.6423904706799295,0.13144316662459546,3.582392053835836,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5028975417877937,0.09049641567122452,94347264,55123968,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7221248,0,3,4,9,4,3,16,3,4,4,4,2,5.6,10.133,0.133,31.4,0.133,5,5.4,0.2,56.2,7.4,2.6,0,0,0,0.00226984126984127,0.0033241895261845386,0.0375,0.0028945117605131865,0.0031,0.035416666666666666,0.004230769230769231,0.0003807952839949914,0.007402597402597403,0.0010256410256410256,0.004453968253968254,0.006483870967741935,0.0475,0.004583464005702067,0.00478,0.049382183908045975,0.0086875,0.0038386758321548252,0.009558441558441558,0.004205128205128206
1732374086,0.25480588389611497,1.1433689325998526,0.2265155850754941,2.6423904706799295,0.15657315857605178,3.582392053835836,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55123968,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.6,10.267,0.2,31.733,0.2,5,5.4,0.267,56.467,7.4,2.733,0,0,0,0.00226984126984127,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.035416666666666666,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0010258762200279516,0.004453968253968254,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049382183908045975,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.00420517524400559
1732374087,0.25480588389611497,1.1433689325998526,0.2265155850754941,2.6423904706799295,0.15657315857605178,3.582392053835836,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55123968,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.6,10.267,0.2,31.733,0.2,5,5.4,0.267,56.467,7.4,2.733,0,0,0,0.00226984126984127,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.035416666666666666,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0010258762200279516,0.004453968253968254,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049382183908045975,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.00420517524400559
1732374088,0.25480588389611497,1.1433689325998526,0.25030881652884973,2.6423904706799295,0.15657315857605178,3.5823920538358367,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55123968,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.867,10.267,0.2,31.733,0.2,5,5.4,0.267,56.467,7.4,2.733,0,0,0,0.002276595744680851,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.035416666666666666,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0010258762200279516,0.004455319148936169,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049382183908045975,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.00420517524400559
1732374089,0.25480588389611497,1.1346269434502503,0.25030881652884973,2.6423904706799295,0.15657315857605178,3.5823920538358367,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55078912,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.867,10.267,0.2,31.733,0.2,5.6,5.4,0.267,56.467,7.4,2.733,0,0,0,0.002276595744680851,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.03539886039886039,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0010258762200279516,0.004455319148936169,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049472934472934466,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.00420517524400559
1732374090,0.25480588389611497,1.1346269434502503,0.25030881652884973,2.6423904706799295,0.15657315857605178,2.9591453962697467,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55078912,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.867,10.267,0.2,31.733,0.2,5.6,5.4,0.267,56.467,7.4,3.2,0,0,0,0.002276595744680851,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.03539886039886039,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0004878332097942709,0.004455319148936169,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049472934472934466,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.004179537272837123
1732374091,0.2602880425900096,1.1346269434502503,0.25030881652884973,2.6423904706799295,0.13042544109385115,2.899438862039149,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55078912,10821632,40603648,46862336,16375808,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.867,10.267,0.2,31.733,0.2,5.6,5.4,0.267,56.467,7.4,3.2,0,0,0,0.002276595744680851,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.03539886039886039,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0004878332097942709,0.004455319148936169,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049472934472934466,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.004179537272837123
1732374092,0.2602880425900096,1.1346269434502503,0.25030881652884973,2.6423904706799295,0.14656786705863148,3.6016958698666244,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5018760563844269,0.11644892306461523,94347264,55078912,10821632,40603648,46866432,16306176,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.867,10.267,0.2,31.733,0.2,5.6,5.4,0.267,56.467,7.4,3.2,0,0,0,0.002276595744680851,0.0033241844617242257,0.0375,0.0028948128875712505,0.0031000211155688424,0.03539886039886039,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0004878332097942709,0.004455319148936169,0.006483819981131953,0.0475,0.00458351120940306,0.004780038008023917,0.049472934472934466,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.004179537272837123
1732374093,0.2602880425900096,0.8319125522521564,0.25030881652884973,2.6423904706799295,0.14656786705863148,3.6016958698666244,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5023597886225037,0.11644892306461523,94347264,55078912,10821632,40603648,46866432,16306176,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.867,10.267,0.2,33.267,0.2,5.6,5.4,0.267,56.467,7.4,3.2,0,0,0,0.002276595744680851,0.0033241844617242257,0.0375,0.0029144837301811866,0.0031000211155688424,0.03539886039886039,0.004000211168428256,0.000381391564617771,0.007402597402597403,0.0004878332097942709,0.004455319148936169,0.006483819981131953,0.0475,0.004591724231953019,0.004780038008023917,0.049472934472934466,0.008500211123845566,0.0038421347816752203,0.009558441558441558,0.004179537272837123
1732374094,0.2602880425900096,0.8495661187518168,0.25030881652884973,2.6423904706799295,0.14656786705863148,3.6016958698666244,0.07836162219984974,1.8600954720574463,1.2622324601513835,0.5023597886225037,0.11644892306461523,94347264,55078912,10821632,40603648,46866432,16306176,32624640,10182656,44371968,4694016,7307264,0,3,4,9,4,3,16,3,4,4,4,2,5.533,10.133,0.2,33.667,0.2,5.6,5.267,0.267,55.4,7.2,3.4,0,0,0,0.0022842105263157896,0.0033390610250372712,0.0375,0.0029191928156141597,0.0031000211155688424,0.03514747191011236,0.004000211168428256,0.0003785307839594548,0.007426470588235295,0.0010002266282808242,0.004456842105263158,0.0066461041581731125,0.0475,0.004596767712624567,0.004780038008023917,0.049332865168539325,0.008500211123845566,0.003825216117198445,0.009602941176470587,0.004200045325656166
