time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732375629,0.27057842885329186,1.2126377189575877,0.21585734831059325,3.3617702946954737,0.15158624984941577,4.451615718209896,0.09804389412725535,1.7195738994943797,1.3868572734967137,0.5152644550766429,0.12515924511607415,94470144,56832000,10899456,41627648,88276992,15429632,32763904,10506240,44425216,4562944,7102464,0,3,4,9,4,5,15,3,4,4,4,2,5.933,10.467,0.267,37.133,0.267,5.267,5.667,0.333,67.2,8.467,3.6,0,0,0,0.0020099999999999996,0.0034977973568281946,0.040625,0.002881123077080907,0.003,0.035341726618705036,0.0034000000000000002,0.0003700405770964833,0.007133802816901408,0.001131868131868132,0.004434,0.0074911504424778775,0.075,0.004594689357838636,0.0046,0.049418465227817746,0.007000000000000004,0.0037721542803386657,0.009449295774647887,0.004226373626373626
1732375630,0.27057842885329186,1.2126377189575877,0.21585734831059325,3.3617702946954737,0.15158624984941574,4.451615718209896,0.10003155239215622,2.1677626375612014,1.4232205374982796,0.5186391525570845,0.12515924511607415,94470144,56832000,10899456,41627648,88276992,15429632,32763904,9875456,44425216,4694016,7102464,0,3,4,9,4,5,15,3,4,4,4,2,5.933,10.467,0.267,37.133,0.267,5.267,5.667,0.6,67.2,8.467,3.6,0,0,0,0.0020099999999999996,0.0034977973568281946,0.040625,0.002881123077080907,0.003,0.035341726618705036,0.0033000000000000004,0.0003700405770964833,0.007133802816901408,0.001131868131868132,0.004434,0.0074911504424778775,0.075,0.004594689357838636,0.0046,0.049418465227817746,0.006166666666666669,0.0037721542803386657,0.009449295774647887,0.004226373626373626
1732375631,0.27057842885329186,1.2126377189575877,0.21585734831059325,2.9117039582422994,0.15158624984941574,4.451615718209896,0.1020192106570571,2.1677626375612014,1.4232205374982796,0.5186391525570845,0.12515924511607415,94470144,56832000,10899456,41627648,88276992,15429632,32763904,9875456,44425216,4694016,7102464,0,3,4,9,4,5,15,3,4,4,4,2,5.933,11.133,0.6,38.4,0.6,5.267,5.667,0.933,68.133,8.467,4.267,0,0,0,0.0020099999999999996,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035341726618705036,0.00324,0.0003706160071942446,0.007133802816901408,0.001316831683168317,0.004434,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.049418465227817746,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004263366336633663
1732375632,0.26884746302122664,1.2126377189575879,0.21585734831059325,2.8556744533307072,0.15158624984941574,4.451615718209896,0.11925949589405227,2.1677626375612014,1.4232205374982796,0.5186391525570845,0.12515924511607415,94470144,56832000,10899456,41627648,88276992,15429632,32763904,9875456,44425216,4694016,7102464,0,3,4,9,4,5,15,3,4,4,4,2,5.933,11.133,0.6,38.4,0.6,5.267,5.667,0.933,68.133,8.467,4.267,0,0,0,0.0020099999999999996,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035341726618705036,0.00324,0.0003706160071942446,0.007133802816901408,0.001316831683168317,0.004434,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.049418465227817746,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004263366336633663
1732375633,0.26884746302122664,1.2126377189575879,0.23575044749531965,2.7996449484191164,0.15158624984941574,4.460823268519913,0.11925949589405227,2.1677626375612014,1.4232205374982796,0.4325486339990397,0.13182861176883345,94470144,56832000,11014144,41627648,88276992,15429632,32763904,9875456,44425216,4694016,7274496,0,3,4,9,4,5,15,3,4,4,4,2,6.067,11.133,0.6,38.4,0.6,5.267,5.667,0.933,68.133,8.467,4.267,0,0,0,0.0019015544041450776,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035341726618705036,0.00324,0.0003706160071942446,0.007133802816901408,0.001316831683168317,0.004413471502590674,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.049418465227817746,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004263366336633663
1732375634,0.26884746302122664,1.2778900072270551,0.276477954120172,2.743615443507525,0.15158624984941574,4.3567894620810215,0.11925949589405227,2.17367286847058,1.4232205374982796,0.4413162747519728,0.13182861176883345,94470144,56832000,11014144,41627648,88276992,16007168,32763904,9875456,44425216,4694016,7274496,0,3,4,9,4,5,15,3,4,4,4,2,6.067,11.133,0.6,38.4,0.6,6.467,5.667,0.933,68.133,8.467,4.267,0,0,0,0.0019015544041450776,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035546875,0.00324,0.0003706160071942446,0.007133802816901408,0.001316831683168317,0.004413471502590674,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.04975360576923078,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004263366336633663
1732375635,0.26884746302122664,1.2778900072270551,0.276477954120172,2.6875859385959338,0.15158624984941574,4.3567894620810215,0.11925949589405227,2.17367286847058,1.4232205374982798,0.450083915504906,0.13182861176883345,94470144,56832000,11014144,41627648,88276992,16007168,32763904,9875456,44425216,4694016,7274496,0,3,4,9,4,5,15,3,4,4,4,2,6.067,11.133,0.6,38.4,0.6,6.467,5.667,0.933,68.133,8.467,5,0,0,0,0.0019015544041450776,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035546875,0.00324,0.0003706160071942446,0.007133802816901408,0.0010970873786407763,0.004413471502590674,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.04975360576923078,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004219417475728155
1732375636,0.26884746302122664,1.2778900072270551,0.276477954120172,2.6315564336843424,0.15158624984941574,4.3567894620810215,0.11925949589405227,2.17367286847058,1.402221032863865,0.5260584451759894,0.14116144970815953,94470144,56832000,11014144,41627648,88276992,16007168,32763904,9875456,44433408,4694016,7274496,0,3,4,9,4,5,15,3,4,4,4,2,6.067,11.133,0.6,38.4,0.6,6.467,5.667,0.933,68.133,8.467,5,0,0,0,0.0019015544041450776,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035546875,0.00324,0.0003706160071942446,0.007133802816901408,0.0010970873786407763,0.004413471502590674,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.04975360576923078,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004219417475728155
1732375637,0.26905640526402946,1.2778900072270551,0.276477954120172,2.5755269287727516,0.15158624984941574,4.3567894620810215,0.11925949589405227,2.17367286847058,1.402221032863865,0.5260584451759894,0.14116144970815953,94470144,56832000,11014144,41627648,88276992,16007168,32763904,9875456,44433408,4694016,7274496,0,3,4,9,4,5,15,3,4,4,4,2,6.067,11.133,0.6,38.4,0.933,6.467,5.667,0.933,68.133,8.467,5,0,0,0,0.0019015544041450776,0.0034870689655172415,0.03988095238095238,0.002882412200980259,0.003,0.035546875,0.00324,0.0003706160071942446,0.007133802816901408,0.0010970873786407763,0.004413471502590674,0.007446902654867257,0.06875000000000003,0.004594746947449497,0.0046,0.04975360576923078,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004219417475728155
1732375638,0.26905640526402946,1.2501498574441723,0.276477954120172,2.5194974238611603,0.12845797777864112,4.3567894620810215,0.11925949589405227,2.17367286847058,1.402221032863865,0.5260584451759894,0.14116144970815953,94470144,56827904,11014144,41627648,88276992,16007168,32763904,9875456,44433408,4694016,7274496,0,3,4,9,4,5,15,3,4,4,4,2,6.067,11.133,0.6,37.2,0.933,6.467,5.667,0.933,68.133,8.467,5,0,0,0,0.0019015544041450776,0.0034870689655172415,0.03988095238095238,0.002885746606334841,0.003,0.035546875,0.00324,0.0003706160071942446,0.007133802816901408,0.0010970873786407763,0.004413471502590674,0.007446902654867257,0.06875000000000003,0.004602488687782806,0.0046,0.04975360576923078,0.005333333333333336,0.0037760971055088703,0.009449295774647887,0.004219417475728155
