time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1731909415,0.4410359864457089,1.371090374222725,0.20292207381597369,2.517729996643049,0.2760779489804165,4.812980889557998,0.07873775391758309,2.177569807241948,1.03528942578993,0.5480939978241204,0.08206210996427167,92041216,91324416,11341824,43286528,44040192,16334848,34267136,9904128,44347392,3559424,6975488,88886.831323349,3,9,9,3,3,20,3,3,4,4,2,5.8,10.867,0.533,31.267,0.533,4.533,5.4,0.533,56.333,7.933,3.533,0,0,0,0.0030224719101123597,0.005370722433460077,0.0375,0.003022172949002217,0.003,0.036875,0.003375,0.00038998914812805207,0.006273764258555132,0.0011411764705882353,0.00466441947565543,0.009378326996197719,0.0475,0.004639911308203991,0.0046,0.06796296296296296,0.006833333333333333,0.003888457807953443,0.009269961977186313,0.004228235294117647
1731909416,0.5358339412117553,1.371090374222725,0.20292207381597369,2.517729996643049,0.2760779489804165,4.396343808152619,0.07873775391758309,2.177569807241948,1.03528942578993,0.5480939978241204,0.08377418945237748,92041216,91324416,11341824,43286528,44040192,16207872,34267136,9904128,44347392,3559424,6975488,88886.831323349,3,9,9,3,3,20,3,3,4,4,2,5.8,10.333,0.533,31.8,0.533,4.533,5.4,0.533,56.333,7.933,3.533,0,0,0,0.0030224719101123597,0.0051976284584980235,0.0375,0.0030207561156412157,0.003,0.036875,0.003375,0.00038998914812805207,0.006273764258555132,0.0011411764705882353,0.00466441947565543,0.009181818181818182,0.0475,0.004637361008154189,0.0046,0.06796296296296296,0.006833333333333333,0.003888457807953443,0.009269961977186313,0.004228235294117647
1731909417,0.5358339412117553,1.371090374222725,0.20292207381597369,2.517729996643049,0.2760779489804165,4.396343808152619,0.07873775391758309,2.177569807241948,1.03528942578993,0.5480939978241204,0.08548626894048329,92041216,91324416,11341824,43286528,44040192,16207872,34267136,9904128,44347392,3559424,6975488,88886.831323349,3,9,9,3,3,20,3,3,4,4,2,5.8,10.333,0.533,31.8,0.533,4.533,5.4,0.533,56.333,7.933,3.533,0,0,0,0.0030224719101123597,0.0051976284584980235,0.0375,0.0030207561156412157,0.003,0.036875,0.003375,0.00038998914812805207,0.006273764258555132,0.0011411764705882353,0.00466441947565543,0.009181818181818182,0.0475,0.004637361008154189,0.0046,0.06796296296296296,0.006833333333333333,0.003888457807953443,0.009269961977186313,0.004228235294117647
1731909418,0.5358339412117553,1.371090374222725,0.17012986668731236,2.517729996643049,0.2760779489804165,4.396343808152619,0.07873775391758309,2.057100860527885,1.03528942578993,0.5480939978241204,0.10272476928634869,92041216,91324416,11341824,43286528,44040192,16207872,34267136,9904128,44347392,3559424,6975488,88886.831323349,3,9,9,3,3,20,3,3,4,4,2,5.8,10.333,0.533,31.8,0.533,4.533,5.4,0.533,56.333,7.933,3.533,0,0,0,0.0030224719101123597,0.0051976284584980235,0.0375,0.0030207561156412157,0.003,0.036875,0.003375,0.00038998914812805207,0.006273764258555132,0.0011411764705882353,0.00466441947565543,0.009181818181818182,0.0475,0.004637361008154189,0.0046,0.06796296296296296,0.006833333333333333,0.003888457807953443,0.009269961977186313,0.004228235294117647
1731909419,0.5358339412117553,1.371090374222725,0.1667478321237128,2.517729996643049,0.2760779489804165,4.396343808152619,0.07873775391758309,2.057100860527885,1.03528942578993,0.5480939978241204,0.09156799862369888,92041216,91324416,11341824,43286528,44040192,16207872,34267136,9904128,44347392,3559424,7020544,88886.831323349,3,9,9,3,3,20,3,3,4,4,2,5.733,10.333,0.533,31.8,0.533,4.533,5.4,0.533,56.333,7.933,3.533,0,0,0,0.0030451127819548876,0.0051976284584980235,0.0375,0.0030207561156412157,0.003,0.036875,0.003375,0.00038998914812805207,0.006273764258555132,0.0011411764705882353,0.0046932330827067666,0.009181818181818182,0.0475,0.004637361008154189,0.0046,0.06796296296296296,0.006833333333333333,0.003888457807953443,0.009269961977186313,0.004228235294117647
1731909420,0.5358339412117553,0.5655514733333329,0.16336579756011327,2.517729996643049,0.2760779489804165,4.119024895883769,0.07873775391758309,2.057100860527885,1.03528942578993,0.5480939978241204,0.09156799862369888,92041216,91324416,11341824,43286528,44040192,16207872,34267136,9904128,44347392,3559424,7020544,88886.831323349,3,9,9,3,3,20,3,3,4,4,2,5.733,10.067,0.4,31.267,0.267,4.533,5.4,0.4,55.933,7.933,3.267,0,0,0,0.0030451127819548876,0.005215686274509804,0.0375,0.003019174041297935,0.003,0.036875,0.0033529411764705885,0.00039003250270855903,0.006273764258555132,0.0011839080459770113,0.0046932330827067666,0.009184313725490195,0.0475,0.004634513274336283,0.0046,0.06796296296296296,0.006666666666666665,0.0038886737657308807,0.009269961977186313,0.004236781609195403
1731909421,0.49320576129909854,0.5655514733333329,0.15998376299651368,2.517729996643049,0.2760779489804165,4.119024895883769,0.07873775391758309,2.057100860527885,0.640778058512727,0.4669136643297318,0.09156799862369888,92045312,91324416,11341824,43286528,44040192,16207872,34267136,9904128,44347392,3559424,7020544,75721.45706503709,3,9,9,3,3,20,3,3,4,4,2,5.933,9.667,0.267,32.867,0.267,4.533,5,0.4,51.333,7.267,2.933,0,0,0,0.003045454545454546,0.004801587301587301,0.03819444444444444,0.003017556693489393,0.003,0.037262658227848106,0.0033529411764705885,0.00038478873239436624,0.006161087866108786,0.0004778481012658228,0.004693939393939395,0.009033783783783783,0.04875,0.004631602048280907,0.0046,0.07127906976744189,0.006666666666666665,0.0038640837696335083,0.009248953974895398,0.004161111111111111
1731909422,0.49320576129909854,0.5655514733333329,0.15660172843291412,2.681902247755379,0.2614738564341437,4.119024895883769,0.07873775391758309,2.057100860527885,0.6567919051292295,0.5295049427365901,0.09156799862369888,92045312,91324416,11341824,41979904,44040192,16207872,34267136,9904128,44347392,3559424,7020544,0,3,9,9,3,3,20,3,3,4,4,2,5.933,9.667,0.267,32.867,0.267,4.533,5,0.4,51.333,7.267,2.933,0,0,0,0.003045454545454546,0.004801587301587301,0.03819444444444444,0.003017556693489393,0.003,0.037262658227848106,0.0033529411764705885,0.00038478873239436624,0.006161087866108786,0.0004778481012658228,0.004693939393939395,0.009033783783783783,0.04875,0.004631602048280907,0.0046,0.07127906976744189,0.006666666666666665,0.0038640837696335083,0.009248953974895398,0.004161111111111111
1731909423,0.49320576129909854,0.5655514733333329,0.15321969386931455,2.681902247755379,0.2614738564341437,4.119024895883769,0.03911139499999994,2.057100860527885,0.6728057517457319,0.5295049427365901,0.09156799862369888,92045312,91324416,11341824,41979904,44040192,16207872,34267136,9904128,44347392,3559424,7020544,0,3,9,9,3,3,20,3,3,4,4,2,5.933,9.667,0.267,32.867,0.267,4.533,5,0.4,50.333,6.267,2.133,0,0,0,0.003045454545454546,0.004801587301587301,0.03819444444444444,0.003017556693489393,0.003,0.037262658227848106,0.0033529411764705885,0.00038028169014084513,0.006294247787610619,0.0011666666666666672,0.004693939393939395,0.009033783783783783,0.04875,0.004631602048280907,0.0046,0.07127906976744189,0.006666666666666665,0.003838569880823403,0.009276548672566371,0.004233333333333334
1731909424,0.49320576129909854,0.7127927202843748,0.149837659305715,2.681902247755379,0.2614738564341437,4.119024895883769,0.03911139499999994,2.057100860527885,0.6413891910471144,0.5295049427365901,0.09156799862369888,92045312,91836416,11341824,41979904,44040192,16207872,34267136,9904128,44347392,3559424,7020544,0,3,9,9,3,3,20,3,3,4,4,2,5.933,9.667,0.267,32.867,0.267,4.533,5,0.4,50.333,6.267,2.133,0,0,0,0.003045454545454546,0.004801587301587301,0.03819444444444444,0.003017556693489393,0.003,0.037262658227848106,0.0033529411764705885,0.00038028169014084513,0.006294247787610619,0.0011666666666666672,0.004693939393939395,0.009033783783783783,0.04875,0.004631602048280907,0.0046,0.07127906976744189,0.006666666666666665,0.003838569880823403,0.009276548672566371,0.004233333333333334
