time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1731910960,0.31366574731238756,0.8542982018417116,0.14325229061029798,5.027441401588364,0.14271484010902613,4.23262337497535,0.07382954177137598,1.9928762270095375,0.910997614995104,0.5280960717009797,0.10071877604328536,92807168,50343936,11374592,71946240,44064768,16121856,33812480,9814016,44388352,3551232,7348224,0,3,5,9,6,3,20,3,3,4,4,2,5.2,9.333,0.267,42.267,0.267,4.8,4.933,0.267,54.2,6.733,3.133,0,0,0,0.0026126126126126124,0.004900826446280992,0.16346153846153846,0.003331807780320366,0.003,0.045596590909090906,0.0031999999999999997,0.0003704868708971554,0.006272935779816514,0.0004903632478632479,0.004522522522522523,0.009044247787610621,0.35625000000000007,0.03159420289855072,0.0046,0.21313253012048197,0.004959999999999999,0.0037731818181818183,0.009291284403669725,0.0041839630189350165
1731910961,0.31366574731238756,0.875634267138352,0.14675032284565254,4.90476702255395,0.1462511495499912,4.23262337497535,0.07382954177137598,1.9928762270095375,0.910997614995104,0.5280960717009797,0.10071877604328536,92807168,50343936,11374592,71946240,44064768,16121856,33812480,9814016,44388352,3551232,7348224,0,3,5,9,6,3,20,3,3,4,4,2,5.2,9.467,0.267,42.267,0.267,4.8,4.933,0.267,54.2,6.733,3.133,0,0,0,0.0026126126126126124,0.005,0.16346153846153846,0.003331807780320366,0.003,0.045596590909090906,0.0031999999999999997,0.0003704868708971554,0.006272935779816514,0.0004903632478632479,0.004522522522522523,0.009069868995633185,0.35625000000000007,0.03159420289855072,0.0046,0.21313253012048197,0.004959999999999999,0.0037731818181818183,0.009291284403669725,0.0041839630189350165
1731910962,0.31366574731238756,0.875634267138352,0.15024835508100706,6.546712555872464,0.14978745899095622,4.23262337497535,0.07382954177137598,1.9928762270095375,0.910997614995104,0.5280960717009797,0.10071877604328536,92807168,50343936,11374592,75567104,44064768,16121856,33812480,9814016,44388352,3551232,7348224,0,3,5,9,6,3,20,3,3,4,4,2,5.2,9.467,0.267,42.267,0.267,4.8,4.933,0.267,54.2,6.733,3.133,0,0,0,0.0026126126126126124,0.005,0.16346153846153846,0.003331807780320366,0.003,0.045596590909090906,0.0031999999999999997,0.0003704868708971554,0.006272935779816514,0.0004903632478632479,0.004522522522522523,0.009069868995633185,0.35625000000000007,0.03159420289855072,0.0046,0.21313253012048197,0.004959999999999999,0.0037731818181818183,0.009291284403669725,0.0041839630189350165
1731910963,0.31366574731238756,0.875634267138352,0.15374638731636162,6.546712555872464,0.15774243507928562,4.23262337497535,0.07382954177137598,1.992876227009538,0.910997614995104,0.5280960717009797,0.10071877604328536,92807168,50343936,11374592,75567104,44064768,16121856,33812480,9814016,44388352,3551232,7348224,0,3,5,9,6,3,20,3,3,4,4,2,5.2,9.467,0.267,42.267,0.267,4.8,4.933,0.267,54.2,6.733,3.133,0,0,0,0.0026126126126126124,0.005,0.16346153846153846,0.003331807780320366,0.003,0.045596590909090906,0.0031999999999999997,0.0003704868708971554,0.006272935779816514,0.0004903632478632479,0.004522522522522523,0.009069868995633185,0.35625000000000007,0.03159420289855072,0.0046,0.21313253012048197,0.004959999999999999,0.0037731818181818183,0.009291284403669725,0.0041839630189350165
1731910964,0.31366574731238756,0.875634267138352,0.12918757749999624,6.546712555872464,0.1613950640581048,4.199481399206548,0.07382954177137598,1.992876227009538,0.910997614995104,0.5280960717009797,0.10071877604328536,92807168,50343936,11374592,75567104,44064768,16121856,33812480,9814016,44388352,3551232,7348224,0,3,5,9,6,3,20,3,3,4,4,2,5.267,9.467,0.267,42.267,0.267,4.8,4.933,0.267,54.2,6.733,3.133,0,0,0,0.002616438356164384,0.005,0.16346153846153846,0.003331807780320366,0.003,0.045596590909090906,0.0031999999999999997,0.0003704868708971554,0.006272935779816514,0.0004903632478632479,0.004523287671232877,0.009069868995633185,0.35625000000000007,0.03159420289855072,0.0046,0.21313253012048197,0.004959999999999999,0.0037731818181818183,0.009291284403669725,0.0041839630189350165
1731910965,0.31366574731238756,0.875634267138352,0.12918757749999624,6.546712555872464,0.16504769303692401,4.199481399206548,0.07382954177137598,1.9144985588226626,0.910997614995104,0.5280960717009797,0.09240936565638912,92807168,50343936,11374592,75567104,44064768,16121856,33812480,9814016,44388352,3551232,7360512,0,3,5,9,6,3,20,3,3,4,4,2,5.267,9.333,0.2,41.133,0.133,4.8,4.933,0.2,53.133,6.733,3,0,0,0,0.002616438356164384,0.005022026431718061,0.16818181818181818,0.003332947976878612,0.003,0.045596590909090906,0.0031111111111111114,0.00036816192560175056,0.006272935779816514,0.00047113418803418805,0.004523287671232877,0.00907488986784141,0.3749999999999999,0.03114285714285707,0.0046,0.21313253012048197,0.0048000000000000004,0.0037568945538818074,0.009291284403669725,0.004147785890146757
1731910966,0.2976733698777882,0.875634267138352,0.12204543717048019,6.546712555872464,0.1687003220157432,3.550276570567542,0.07382954177137598,1.9144985588226626,0.910997614995104,0.5280960717009797,0.09240936565638912,92807168,50343936,11374592,75567104,44064768,16121856,33812480,9814016,44388352,3551232,7360512,0,3,5,9,6,3,20,3,3,4,4,2,5.333,9,0.133,38.2,0.133,4.8,4.4,0.2,52.133,6.6,2.933,0,0,0,0.002611111111111112,0.005022026431718061,0.175,0.0033070683661645425,0.003,0.04568965517241378,0.0031111111111111114,0.00036539517014270035,0.0062441860465116275,0.0004807487179487179,0.004522222222222222,0.00907488986784141,0.4,0.02988636363636367,0.0046,0.2082926829268292,0.0048000000000000004,0.003736666666666666,0.009267441860465115,0.004166628144723976
1731910967,0.2976733698777882,0.875634267138352,0.12461090807802057,6.546712555872464,0.1723529509945624,4.076409670315987,0.07382954177137598,1.9144985588226626,0.7525517109973643,0.5274722776094729,0.09240936565638912,92807168,50343936,11374592,75567104,44064768,15761408,33812480,9814016,44388352,3551232,7360512,0,3,5,9,6,3,20,3,3,4,4,2,5.333,9,0.133,35.4,0.133,4.8,4.4,0.2,52.133,6.6,2.933,0,0,0,0.002611111111111112,0.005022026431718061,0.175,0.003307603017991875,0.003,0.04568965517241378,0.0031111111111111114,0.00036539517014270035,0.0062441860465116275,0.0004807487179487179,0.004522222222222222,0.00907488986784141,0.4,0.028416666666666795,0.0046,0.2082926829268292,0.0048000000000000004,0.003736666666666666,0.009267441860465115,0.004166628144723976
1731910968,0.2976733698777882,0.875634267138352,0.12717637898556092,6.546712555872464,0.1760055799733816,4.076409670315987,0.07382954177137598,1.9144985588226626,0.7676080149236858,0.5274722776094729,0.09240936565638912,92807168,50343936,11374592,75567104,44064768,15761408,33812480,9814016,44388352,3551232,7360512,0,3,5,9,6,3,20,3,3,4,4,2,5.333,9,0.133,35.4,0.133,4.8,4.4,0.2,52,6.467,2.467,0,0,0,0.002611111111111112,0.005022026431718061,0.175,0.003307603017991875,0.003,0.04568965517241378,0.0031111111111111114,0.00036498353457738755,0.0061352657004830925,0.0011643835616438356,0.004522222222222222,0.00907488986784141,0.4,0.028416666666666795,0.0046,0.2082926829268292,0.0048000000000000004,0.003730310262529833,0.009246376811594204,0.004232876712328768
1731910969,0.2976733698777882,0.875634267138352,0.1297418498931013,6.546712555872464,0.17965820895220075,4.076409670315987,0.06191753029308964,1.9144985588226626,0.9033782355792901,0.5274722776094729,0.09240936565638912,92807168,50343936,11374592,75567104,44064768,15761408,34029568,9814016,44388352,3551232,7360512,0,3,5,9,6,3,20,3,3,4,4,2,5.333,9,0.133,35.4,0.133,4.8,4.4,0.2,52,6.467,2.467,0,0,0,0.002611111111111112,0.005022026431718061,0.175,0.003307603017991875,0.003,0.04568965517241378,0.0031111111111111114,0.00036498353457738755,0.0061352657004830925,0.0011643835616438356,0.004522222222222222,0.00907488986784141,0.4,0.028416666666666795,0.0046,0.2082926829268292,0.0048000000000000004,0.003730310262529833,0.009246376811594204,0.004232876712328768
