time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732366366,1.705025917554622,0.7323461025053484,0.1302566398439401,2.5026208941584454,0.1715869407146356,3.4526886190290864,0.02523210011220397,1.572016560547455,1.0944445110939092,0.5053737292917864,0.09515604367095376,183640064,52985856,10207232,40427520,43991040,15237120,27033600,9932800,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,5.8,9.2,0.133,32.4,0.2,5.067,4.8,0.133,52.467,6.733,2.6,0,0,0,0.0039416678446215865,0.0033595505617977526,0.040625,0.002900990099009901,0.003,0.03529411764705882,0.003285714285714286,0.0003855305466237942,0.0072058823529411765,0.0014117647058823528,0.008481029795614653,0.006774193548387094,0.07499999999999998,0.004580198019801981,0.0046,0.048588235294117654,0.006,0.003868965517241379,0.009455882352941177,0.0042823529411764715
1732366367,1.705025917554622,0.7182383324026655,0.1302566398439401,2.5112294300149203,0.1715869407146356,3.4526886190290864,0.02523210011220397,1.572016560547455,1.0944445110939092,0.5053737292917864,0.09515604367095376,183640064,52985856,10207232,40521728,43991040,15237120,27033600,9932800,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,5.8,9.2,0.133,32.4,0.2,5.067,4.8,0.133,52.467,6.733,2.6,0,0,0,0.0039416678446215865,0.0033595505617977526,0.040625,0.002900990099009901,0.003,0.03529411764705882,0.003285714285714286,0.0003855305466237942,0.0072058823529411765,0.0014117647058823528,0.008481029795614653,0.006774193548387094,0.07499999999999998,0.004580198019801981,0.0046,0.048588235294117654,0.006,0.003868965517241379,0.009455882352941177,0.0042823529411764715
1732366368,1.705025917554622,0.7041305622999828,0.1302566398439401,2.431217645437019,0.1715869407146356,3.4526886190290864,0.02523210011220397,1.6190453719802804,1.0944445110939092,0.5053737292917864,0.09515604367095376,183640064,52985856,10207232,40521728,43991040,15237120,27033600,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,5.8,9.2,0.133,32.4,0.133,5.067,4.8,0.133,52.467,6.733,2.6,0,0,0,0.0039416678446215865,0.0033595505617977526,0.040625,0.002900990099009901,0.003,0.03529411764705882,0.003285714285714286,0.0003855305466237942,0.0072058823529411765,0.0014117647058823528,0.008481029795614653,0.006774193548387094,0.07499999999999998,0.004580198019801981,0.0046,0.048588235294117654,0.006,0.003868965517241379,0.009455882352941177,0.0042823529411764715
1732366369,1.705025917554622,0.6900227921973,0.11051407513159359,2.431217645437019,0.1715869407146356,3.467853444348438,0.020973342148265812,1.6190453719802804,1.0944445110939092,0.5053737292917864,0.09515604367095376,183640064,52985856,10207232,40521728,43991040,15798272,27033600,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,35.933,0.133,5.067,5.267,0.133,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029050991501416434,0.003,0.0353180473372781,0.003285714285714286,0.00037508101101749836,0.0072007722007722,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004587818696883853,0.0046,0.048365384615384616,0.006,0.003807792207792207,0.00947104247104247,0.004245901639344263
1732366370,1.705025917554622,0.6759150220946173,0.10834313113419458,2.431217645437019,0.1715869407146356,3.467853444348438,0.02388170511931881,1.6190453719802804,1.0944445110939092,0.5035809660435402,0.09515604367095376,183640064,52985856,10207232,40521728,43991040,15798272,27160576,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,35.933,0.133,5.067,5.267,0.133,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029050991501416434,0.003,0.0353180473372781,0.003285714285714286,0.00037508101101749836,0.0072007722007722,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004587818696883853,0.0046,0.048365384615384616,0.006,0.003807792207792207,0.00947104247104247,0.004245901639344263
1732366371,1.705025917554622,0.6618072519919347,0.10617218713679558,2.431217645437019,0.1715869407146356,3.467853444348438,0.02388170511931881,1.6190453719802804,1.0944445110939092,0.5035809660435402,0.09515604367095376,183640064,52985856,10207232,40521728,43991040,15798272,27160576,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,36.467,0.133,5.067,5.267,0.133,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029143054595715274,0.003,0.0353180473372781,0.003285714285714286,0.00038064733648010784,0.007162698412698413,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004593918451969592,0.0046,0.048365384615384616,0.006,0.0038419146183699864,0.00948015873015873,0.004245901639344263
1732366372,1.705025917554622,0.633677651495861,0.14076737661377003,2.431217645437019,0.1715869407146356,3.467853444348438,0.02388170511931881,1.6190453719802804,1.0944445110939092,0.5035809660435402,0.09515604367095376,183640064,52985856,10219520,40521728,43991040,15798272,27160576,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,36.467,0.133,5.067,5.267,0.133,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029143054595715274,0.003,0.0353180473372781,0.003285714285714286,0.00038064733648010784,0.007162698412698413,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004593918451969592,0.0046,0.048365384615384616,0.006,0.0038419146183699864,0.00948015873015873,0.004245901639344263
1732366373,1.705025917554622,0.8911779453459617,0.11755430774666746,2.431217645437019,0.1715869407146356,3.467853444348438,0.02388170511931881,1.6190453719802804,1.0944445110939092,0.5035809660435402,0.09515604367095376,183640064,53014528,10219520,40521728,43991040,15798272,27160576,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,36.467,0.133,5.067,5.267,0.133,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029143054595715274,0.003,0.0353180473372781,0.003285714285714286,0.00038064733648010784,0.007162698412698413,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004593918451969592,0.0046,0.048365384615384616,0.006,0.0038419146183699864,0.00948015873015873,0.004245901639344263
1732366374,1.705025917554622,0.8911779453459617,0.11755430774666746,2.431217645437019,0.1715869407146356,3.467853444348438,0.02388170511931881,1.6190453719802804,1.0944445110939092,0.5035809660435402,0.09515604367095376,183640064,53014528,10219520,40521728,43991040,15798272,27160576,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,36.467,0.133,5.067,5.267,0.133,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029143054595715274,0.003,0.0353180473372781,0.003285714285714286,0.00038064733648010784,0.007162698412698413,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004593918451969592,0.0046,0.048365384615384616,0.006,0.0038419146183699864,0.00948015873015873,0.004245901639344263
1732366375,1.705025917554622,0.8911779453459617,0.11755430774666746,2.431217645437019,0.1715869407146356,3.467853444348438,0.02388170511931881,1.6190453719802804,1.0944445110939092,0.5035809660435402,0.09292700493673757,183640064,53014528,10219520,40521728,43991040,15798272,27160576,9998336,43335680,4542464,6918144,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.467,0.133,36.467,0.133,5.067,5.267,0.267,53.533,6.8,2.467,0,0,0,0.0034592556658015316,0.003285714285714286,0.03958333333333334,0.0029143054595715274,0.003,0.0353180473372781,0.0035714285714285718,0.00038064733648010784,0.007162698412698413,0.0012295081967213114,0.007371979247214954,0.006040816326530615,0.06500000000000003,0.004593918451969592,0.0046,0.048365384615384616,0.007750000000000002,0.0038419146183699864,0.00948015873015873,0.004245901639344263
